Campaign_Name,Id,Status,Date,Amount,Payout,Currency,Sub_Id,Inventory,Partner,Email_Id
Ancestry US CA UK AU DE,1028933325,pending,2/14/2024 4:56,0.59,0.02,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030154595,pending,2/13/2024 18:32,6.04,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1029929292,pending,2/12/2024 18:30,5.63,0.45,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1028547939,approved,2/12/2024 14:27,16.5,2.94,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1028537468,pending,2/12/2024 13:07,0.59,0.02,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1028485371,approved,2/12/2024 9:04,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1028404642,approved,2/12/2024 2:12,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1028404643,approved,2/12/2024 2:10,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1028404641,approved,2/12/2024 2:08,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1029438804,pending,2/12/2024 0:30,18.39,1.47,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
ChicMe WW,1028369844,approved,2/11/2024 22:18,28.99,3.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1028350970,declined,2/11/2024 20:18,1.47,0.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1028255422,pending,2/11/2024 9:14,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1028028840,pending,2/10/2024 8:57,640,45,USD,,Xocoupon,Admitad,contact@xocoupon.com
Firstcry [CPS] IN,1028027312,approved,2/10/2024 8:41,1663.78,35,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1028022949,approved,2/10/2024 7:17,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1028018109,pending,2/10/2024 6:31,656.88,46,USD,,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1027995443,approved,2/9/2024 23:44,0,0,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028790035,pending,2/9/2024 16:28,3.59,0.28,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028790024,pending,2/9/2024 16:28,4.89,0.39,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028789865,pending,2/9/2024 16:28,4.89,0.39,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028789980,pending,2/9/2024 6:28,8.69,0.69,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028789974,pending,2/9/2024 6:28,8.69,0.69,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028790001,pending,2/9/2024 5:28,10.44,0.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1027795264,approved,2/9/2024 5:06,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1027791663,approved,2/9/2024 3:49,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538376,pending,2/9/2024 0:40,5.88,0.47,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1027762327,approved,2/8/2024 22:52,0,0,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538472,pending,2/8/2024 22:28,14.03,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1027711125,approved,2/8/2024 17:32,218,8.08,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538524,pending,2/8/2024 17:29,32.31,2.59,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538626,pending,2/8/2024 17:28,11.3,0.9,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538604,pending,2/8/2024 17:28,10.54,0.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538580,pending,2/8/2024 17:28,10.54,0.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538559,pending,2/8/2024 17:28,10.54,0.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538296,pending,2/8/2024 16:40,4.61,0.37,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538280,pending,2/8/2024 16:40,5.61,0.45,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538389,pending,2/8/2024 16:28,13.99,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538824,pending,2/8/2024 11:30,2.94,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538362,pending,2/8/2024 11:30,2.94,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538342,pending,2/8/2024 11:30,2.94,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538321,pending,2/8/2024 11:30,2.94,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538295,pending,2/8/2024 11:30,2.94,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538249,pending,2/8/2024 11:30,2.94,0.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028538758,pending,2/8/2024 10:19,10.13,0.81,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1027561220,declined,2/8/2024 9:20,8.8,0.46,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1027561119,declined,2/8/2024 9:19,8.8,0.46,USD,,Xocoupon,Admitad,contact@xocoupon.com
Norton [CPS] WW,1027627356,approved,2/8/2024 8:52,40.84,28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1027546407,approved,2/8/2024 6:32,650,30,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290237,pending,2/8/2024 2:48,15.09,1.2,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290154,pending,2/8/2024 2:29,4.61,0.37,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290373,pending,2/7/2024 22:13,3.6,0.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290357,pending,2/7/2024 21:42,13.93,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290323,pending,2/7/2024 21:41,18.22,1.46,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290340,pending,2/7/2024 21:31,19.29,1.54,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1027490396,pending,2/7/2024 21:30,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290372,pending,2/7/2024 21:29,13.93,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290362,pending,2/7/2024 20:58,16.12,1.29,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290346,pending,2/7/2024 20:58,13.97,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290375,pending,2/7/2024 20:31,12.89,1.03,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290413,pending,2/7/2024 18:43,16.12,1.29,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290333,pending,2/7/2024 18:29,6.01,0.48,USD,aab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290534,pending,2/7/2024 17:29,10.14,0.81,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290525,pending,2/7/2024 17:29,10.14,0.81,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290517,pending,2/7/2024 17:29,13.52,1.08,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028290230,pending,2/7/2024 17:29,12.17,0.97,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028283338,pending,2/7/2024 17:28,12.17,0.97,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027405723,pending,2/7/2024 11:55,1033.5,21.71,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1027404842,approved,2/7/2024 11:30,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1027404841,approved,2/7/2024 11:13,0,0,USD,,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027370485,pending,2/7/2024 8:05,371.85,7.82,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027370506,pending,2/7/2024 7:50,529.75,11.14,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027370556,declined,2/7/2024 7:41,1301.52,27.34,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1027299623,approved,2/7/2024 6:32,30.56,1.4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028283400,pending,2/7/2024 6:09,10.55,0.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028283448,pending,2/7/2024 5:41,4.61,0.37,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028283476,pending,2/7/2024 4:43,14.23,1.14,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027303876,pending,2/7/2024 4:15,31.84,0.45,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027303877,pending,2/7/2024 4:14,690,1.41,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028283362,pending,2/7/2024 3:54,9.89,0.79,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104689,pending,2/7/2024 1:42,5.6,0.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104833,pending,2/7/2024 1:30,15.5,1.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104816,pending,2/7/2024 1:30,15.5,1.24,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027266607,declined,2/6/2024 22:41,122.49,2.58,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104616,pending,2/6/2024 21:46,5.6,0.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104635,pending,2/6/2024 21:43,5.6,0.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104676,pending,2/6/2024 21:29,5.6,0.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027248681,pending,2/6/2024 21:05,2275.46,31.86,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104640,pending,2/6/2024 19:43,16.1,1.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104621,pending,2/6/2024 19:43,12.88,1.03,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104603,pending,2/6/2024 19:43,16.1,1.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104587,pending,2/6/2024 19:43,16.1,1.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104580,pending,2/6/2024 19:43,18.25,1.46,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104560,pending,2/6/2024 19:43,12.88,1.03,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104546,pending,2/6/2024 19:43,12.88,1.03,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104534,pending,2/6/2024 19:43,12.88,1.03,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104518,pending,2/6/2024 19:43,16.1,1.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104501,pending,2/6/2024 19:43,16.1,1.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104489,pending,2/6/2024 19:43,12.88,1.03,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104474,pending,2/6/2024 19:43,12.88,1.03,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104484,pending,2/6/2024 15:44,10.09,0.8,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028104468,pending,2/6/2024 15:44,10.09,0.8,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1027169767,approved,2/6/2024 14:00,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1028105053,pending,2/6/2024 13:56,12.88,1.03,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027060838,declined,2/6/2024 9:06,109,2.29,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027060858,pending,2/6/2024 8:38,127.59,2.69,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027009113,pending,2/6/2024 6:40,1019.97,21.43,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1027004043,pending,2/6/2024 6:33,28,2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1027004012,declined,2/6/2024 6:32,979.8,69,USD,,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1027003690,declined,2/6/2024 6:10,64.39,1.36,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026992775,pending,2/6/2024 4:14,291.48,6.13,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026992776,pending,2/6/2024 3:41,628,1.41,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895635,pending,2/5/2024 22:30,7.02,0.56,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895624,pending,2/5/2024 22:30,5.61,0.45,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895509,pending,2/5/2024 21:51,5.61,0.45,USD,avb,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895499,pending,2/5/2024 21:51,5.61,0.45,USD,avb,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895575,pending,2/5/2024 21:42,5.61,0.45,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895617,pending,2/5/2024 20:38,21.19,1.69,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895449,pending,2/5/2024 19:31,5.61,0.45,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026913591,declined,2/5/2024 19:18,255.3,3.58,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1026919007,approved,2/5/2024 19:14,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895540,pending,2/5/2024 16:45,16.16,1.29,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895512,pending,2/5/2024 16:44,19.07,1.52,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895502,pending,2/5/2024 16:44,33.66,2.69,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027895479,pending,2/5/2024 16:44,5.61,0.45,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Jiomart [CPS] IN,1026827790,approved_but_stalled,2/5/2024 11:02,448,5.51,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Norton [CPS] WW,1026826550,approved,2/5/2024 9:48,22.27,28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1026815239,pending,2/5/2024 9:15,13.18,0.46,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026791816,pending,2/5/2024 9:06,197.69,1.05,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1026740912,approved,2/5/2024 6:38,130,10,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1026740805,declined,2/5/2024 6:37,99,6.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1026740568,pending,2/5/2024 6:35,198,14,USD,,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026739566,declined,2/5/2024 6:00,804.6,16.9,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027666680,pending,2/5/2024 1:30,18.99,1.52,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027666992,pending,2/4/2024 18:29,14.03,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026514412,pending,2/4/2024 6:47,197.07,4.14,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026514414,pending,2/4/2024 6:43,79.34,1.67,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026514415,pending,2/4/2024 6:40,105.46,2.22,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026514417,pending,2/4/2024 6:35,78.54,1.65,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026509175,pending,2/4/2024 6:29,131.47,2.76,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026509177,pending,2/4/2024 6:16,60.26,1.27,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026509178,declined,2/4/2024 6:14,354.14,7.45,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026509181,pending,2/4/2024 6:06,75.32,1.59,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1026505255,approved,2/4/2024 5:15,99,17.67,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027408013,pending,2/4/2024 2:29,12.72,1.02,USD,,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026412594,pending,2/3/2024 17:47,269.95,0.64,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027408185,pending,2/3/2024 6:43,31.79,2.54,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1026280815,approved,2/3/2024 6:42,56,2.58,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1026280405,declined,2/3/2024 6:37,4950,350,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1026279376,pending,2/3/2024 6:32,150,11,USD,,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026272424,pending,2/3/2024 4:57,538.64,1.05,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026272425,declined,2/3/2024 4:53,129.08,2.72,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027167731,pending,2/3/2024 2:15,15.99,1.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027167738,pending,2/3/2024 1:46,7.1,0.56,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
The Derma Co [CPS] IN,1026220383,approved,2/2/2024 22:00,948.1,106.94,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027167701,pending,2/2/2024 21:40,21.09,1.68,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027167660,pending,2/2/2024 18:46,16.3,1.3,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027167678,pending,2/2/2024 17:41,17.83,1.43,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027128137,pending,2/2/2024 13:31,16.3,1.3,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1027128133,pending,2/2/2024 13:29,14.12,1.13,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
The Derma Co [CPS] IN,1026108015,approved,2/2/2024 11:24,948.1,106.94,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1026025555,approved,2/2/2024 6:44,73.5,3.95,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1026025531,declined,2/2/2024 6:44,189,13,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1026025207,declined,2/2/2024 6:43,189,13,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1026024199,pending,2/2/2024 6:34,14.9,1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026012484,pending,2/2/2024 3:51,258,1.41,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1026008665,approved,2/2/2024 3:10,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1026001239,approved,2/2/2024 1:44,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Expedia [CPS] Many Geos,1026002516,pending,2/2/2024 1:26,377.68,1.41,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1026855339,pending,2/2/2024 0:35,21.62,1.73,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1026855361,pending,2/1/2024 19:42,18.37,1.47,USD,,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1025916561,approved,2/1/2024 18:35,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
